OrderID,RowID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,AddressID,ProductID,Category,SubCategory,ProductName,SupplierPrice,Quantity,SalePrice,Discount,Profit,OrderYear,OrderMonth
CA-2014-103492,7547,2014-10-10,10/15/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,144,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,98.54,7,755.94,0.2,66.15,2014,10
CA-2014-103527,8381,2014-09-09,9/14/2014,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",2.5,3,10.9,0.2,3.4,2014,9
CA-2014-103590,4216,2014-11-30,12/4/2014,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,185,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,8.25,4,62.28,0.0,29.27,2014,11
CA-2014-103660,6579,2014-08-25,8/30/2014,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,006,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,133.19,7,1007.94,0.2,75.6,2014,8
CA-2014-103702,3285,2014-09-12,9/17/2014,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,324,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",15.83,7,63.92,0.7,-46.88,2014,9
CA-2014-103744,6531,2014-02-23,2/27/2014,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,295,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,3.76,3,4.43,0.8,-6.86,2014,2
CA-2014-103744,6530,2014-02-23,2/27/2014,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,295,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,1.53,3,6.94,0.2,2.34,2014,2
CA-2014-103800,7981,2014-01-03,1/7/2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,015,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",5.45,2,16.45,0.2,5.55,2014,1
CA-2014-103807,9003,2014-12-02,12/9/2014,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,495,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",2.69,3,15.24,0.0,7.16,2014,12
CA-2014-103807,9002,2014-12-02,12/9/2014,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,495,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.12,1,5.95,0.0,0.83,2014,12
CA-2014-103849,546,2014-05-11,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,007,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",37.6,4,66.11,0.6,-84.29,2014,5
CA-2014-103849,544,2014-05-11,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,007,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,25.42,2,58.11,0.2,7.26,2014,5
CA-2014-103849,545,2014-05-11,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,007,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,94.49,1,100.79,0.2,6.3,2014,5
CA-2014-103940,3927,2014-09-17,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,006,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",10.96,2,35.34,0.0,13.43,2014,9
CA-2014-103940,3928,2014-09-17,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,006,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,18.18,5,137.24,0.2,46.32,2014,9
CA-2014-103940,3926,2014-09-17,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,006,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,13.9,3,57.93,0.0,16.22,2014,9
CA-2014-103940,3925,2014-09-17,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,006,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,14.53,2,30.28,0.0,1.21,2014,9
CA-2014-103989,6166,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,4.84,3,20.02,0.2,5.5,2014,3
CA-2014-103989,6165,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,1.21,3,4.99,0.2,1.37,2014,3
CA-2014-103989,6164,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",11.86,5,33.57,0.7,-25.74,2014,3
CA-2014-103989,6162,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,OFF-LA-10000443,Office Supplies,Labels,Avery 501,1.96,4,11.81,0.2,3.99,2014,3
CA-2014-103989,6163,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.07,3,26.16,0.2,1.96,2014,3
CA-2014-103989,6167,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",58.52,2,170.24,0.2,53.2,2014,3
CA-2014-103989,6161,2014-03-19,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,153,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,98.54,3,323.98,0.2,28.35,2014,3
CA-2014-104178,5944,2014-08-25,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,002,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",3.64,1,6.28,0.0,2.64,2014,8
CA-2014-104178,5946,2014-08-25,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,002,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,3.37,4,25.92,0.0,12.44,2014,8
CA-2014-104178,5947,2014-08-25,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,002,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,8.91,4,48.84,0.0,13.19,2014,8
CA-2014-104178,5945,2014-08-25,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,002,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,12.93,5,95.1,0.0,30.43,2014,8
CA-2014-104269,158,2014-03-01,3/6/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,061,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,203.05,2,457.57,0.2,51.48,2014,3
CA-2014-104283,2278,2014-06-27,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,373,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,63.63,1,85.98,0.0,22.35,2014,6
CA-2014-104283,2277,2014-06-27,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,373,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",61.24,5,306.2,0.0,0.0,2014,6
CA-2014-104283,2279,2014-06-27,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,373,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,42.55,4,223.96,0.0,53.75,2014,6
CA-2014-104402,6324,2014-06-17,6/23/2014,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,286,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,11.65,3,65.97,0.0,31.01,2014,6
CA-2014-104472,720,2014-06-02,6/7/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,013,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,8.55,6,73.32,0.0,22.0,2014,6
CA-2014-104472,719,2014-06-02,6/7/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,013,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,13.46,3,59.81,0.2,19.44,2014,6
CA-2014-104563,9643,2014-03-07,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,006,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,69.14,6,436.7,0.2,21.84,2014,3
CA-2014-104563,9644,2014-03-07,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,006,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",213.7,2,481.57,0.2,54.18,2014,3
CA-2014-104563,9641,2014-03-07,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,006,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,2.23,5,20.65,0.0,9.5,2014,3
CA-2014-104563,9642,2014-03-07,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,006,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",40.98,5,204.9,0.0,0.0,2014,3
CA-2014-104738,3308,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,162,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,1.98,3,2.29,0.8,-3.66,2014,12
CA-2014-104738,3305,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,162,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,2.76,3,12.98,0.2,4.71,2014,12
CA-2014-104738,3309,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,162,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,16.79,2,47.98,0.2,14.4,2014,12
CA-2014-104738,3307,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,162,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,100.0,3,328.78,0.2,28.77,2014,12
CA-2014-104738,3306,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,162,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",99.27,2,217.58,0.2,19.04,2014,12
CA-2014-104773,1794,2014-12-08,12/13/2014,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,017,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",27.19,2,60.42,0.2,6.04,2014,12
CA-2014-104780,3079,2014-05-21,5/25/2014,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,089,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,2.67,8,31.84,0.0,10.51,2014,5
CA-2014-104808,8585,2014-02-04,2/8/2014,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,247,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",5.61,2,17.25,0.2,6.04,2014,2
CA-2014-104829,5396,2014-11-18,11/21/2014,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,268,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",1.73,7,21.98,0.0,9.89,2014,11
CA-2014-104976,889,2014-12-09,12/16/2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,035,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,2.95,6,34.68,0.0,16.99,2014,12
CA-2014-105165,5263,2014-09-07,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,067,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",223.74,1,200.8,0.3,-22.95,2014,9
CA-2014-105165,5265,2014-09-07,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,067,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,6.1,3,21.86,0.2,3.55,2014,9
CA-2014-105165,5262,2014-09-07,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,067,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3.87,2,2.92,0.8,-4.82,2014,9
CA-2014-105165,5264,2014-09-07,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,067,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,12.4,4,46.69,0.2,-2.92,2014,9
CA-2014-105165,5261,2014-09-07,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,067,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,60.67,3,196.78,0.2,14.76,2014,9
CA-2014-105172,1561,2014-04-04,4/9/2014,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,010,OFF-LA-10001641,Office Supplies,Labels,Avery 518,1.64,6,18.9,0.0,9.07,2014,4
CA-2014-105249,5495,2014-11-28,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,035,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",104.04,4,411.33,0.15,-4.84,2014,11
CA-2014-105249,5494,2014-11-28,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,035,OFF-LA-10002043,Office Supplies,Labels,Avery 489,5.38,4,41.4,0.0,19.87,2014,11
CA-2014-105249,5493,2014-11-28,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,035,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,3.61,2,7.36,0.0,0.15,2014,11
CA-2014-105270,5780,2014-11-11,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,142,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,101.38,1,112.65,0.2,11.26,2014,11
CA-2014-105270,5779,2014-11-11,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,142,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,7.52,3,30.48,0.0,7.92,2014,11
CA-2014-105340,3394,2014-11-22,11/25/2014,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,090,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,18.01,1,6.93,0.8,-11.08,2014,11
CA-2014-105417,7661,2014-01-07,1/12/2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,144,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",43.48,3,76.73,0.6,-53.71,2014,1
CA-2014-105417,7662,2014-01-07,1/12/2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,144,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.1,7,10.43,0.8,-18.25,2014,1
CA-2014-105648,8712,2014-03-03,3/7/2014,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,089,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",216.61,3,626.35,0.2,-23.49,2014,3
CA-2014-105872,7737,2014-05-30,6/6/2014,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,024,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,10.99,4,70.37,0.2,26.39,2014,5
CA-2014-105893,17,2014-11-11,11/18/2014,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,008,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",108.76,6,665.88,0.0,13.32,2014,11
CA-2014-105984,3835,2014-11-24,11/24/2014,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,048,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,215.33,3,611.06,0.3,-34.92,2014,11
CA-2014-105984,3834,2014-11-24,11/24/2014,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,048,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),251.99,5,1049.97,0.4,-209.99,2014,11
CA-2014-106054,7181,2014-01-06,1/7/2014,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,507,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2.51,3,12.78,0.0,5.24,2014,1
CA-2014-106229,4722,2014-06-07,6/11/2014,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,174,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",159.57,3,268.94,0.5,-209.77,2014,6
CA-2014-106264,3294,2014-12-26,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,143,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",1.18,2,3.48,0.0,1.11,2014,12
CA-2014-106264,3293,2014-12-26,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,143,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,3.93,3,11.91,0.0,0.12,2014,12
CA-2014-106376,68,2014-12-05,12/10/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,028,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",125.22,8,1113.02,0.2,111.3,2014,12
CA-2014-106376,69,2014-12-05,12/10/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,028,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,26.24,4,167.97,0.2,62.99,2014,12
CA-2014-106439,2066,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,51.83,3,146.35,0.2,-9.15,2014,10
CA-2014-106439,2068,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-AR-10001419,Office Supplies,Art,Newell 325,2.89,3,12.39,0.0,3.72,2014,10
CA-2014-106439,2062,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5.29,2,15.97,0.2,5.39,2014,10
CA-2014-106439,2064,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",4.42,3,19.3,0.2,6.03,2014,10
CA-2014-106439,2060,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-FA-10002975,Office Supplies,Fasteners,Staples,2.04,3,11.34,0.0,5.22,2014,10
CA-2014-106439,2063,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,2.64,13,64.74,0.0,30.43,2014,10
CA-2014-106439,2065,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,98.37,4,405.64,0.0,12.17,2014,10
CA-2014-106439,2061,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",11.88,5,80.3,0.0,20.88,2014,10
CA-2014-106439,2067,2014-10-31,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,014,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,22.67,9,251.91,0.0,47.86,2014,10
